Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,22,1607,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,22,436,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,23,15292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,23,247,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,23,83,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,23,159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,23,241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,23,332,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,23,394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,23,705,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,23,1102,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,23,1381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,23,1822,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,23,2282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,23,1869,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,23,2644,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,23,1587,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,23,444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,24,14695,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,24,272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,24,104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,24,154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,24,218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,24,316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,24,399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,24,622,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,24,1053,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,24,1299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,24,1795,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,24,2202,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,24,1762,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,24,2541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,24,1523,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,24,435,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,25,15949,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,25,248,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,25,98,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,25,168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,25,235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,25,326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,25,444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,25,689,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,25,1179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,25,1325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,25,1857,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,25,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,25,1994,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,25,2801,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,25,1723,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,25,480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,26,14549,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,26,245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,26,92,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,26,134,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,26,189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,26,307,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,26,397,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,26,597,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,26,1109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,26,1286,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,26,1702,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,26,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,26,1818,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,26,2484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,26,1503,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,26,467,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,27,14642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,27,244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,27,75,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,27,139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,27,222,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,27,322,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,27,386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,27,673,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,27,1091,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,27,1200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,27,1709,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,27,2179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,27,1844,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,27,2562,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,27,1526,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,27,470,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,28,14442,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,28,238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,28,78,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,28,116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,28,230,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,28,325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,28,389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,28,671,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,28,1069,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,28,1257,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,28,1719,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,28,2213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,28,1731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,28,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,28,1418,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,28,448,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,29,14737,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,29,254,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,29,85,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,29,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,29,223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,29,321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,29,399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,29,676,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,29,1084,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,29,1313,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,29,1728,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,29,2196,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,29,1792,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,29,2570,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,29,1521,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,29,430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,30,14936,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,30,237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,30,96,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,30,160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,30,246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,30,310,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,30,401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,30,631,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,30,1057,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,30,1293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,30,1817,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,30,2217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,30,1829,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,30,2649,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,30,1552,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,30,441,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,31,14960,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,31,227,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,31,105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,31,158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,31,201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,31,329,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,31,366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,31,621,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,31,1100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,31,1306,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,31,1774,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,31,2266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,31,1862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,31,2633,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,31,1564,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,31,448,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,32,14735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,32,246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,32,99,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,32,171,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,32,230,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,32,313,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,32,435,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,32,604,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,32,1036,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,32,1261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,32,1788,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,32,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,32,1772,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,32,2553,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,32,1531,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,32,451,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,33,15503,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,33,227,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,33,92,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,33,143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,33,237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,33,328,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,33,444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,33,684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,33,1092,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,33,1250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,33,1870,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,33,2372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,33,1923,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,33,2658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,33,1695,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,33,488,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,34,14168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,34,252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,34,94,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,34,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,34,218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,34,298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,34,411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,34,629,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,34,1032,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,34,1194,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,34,1750,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,34,2159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,34,1642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,34,2440,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,34,1464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,34,436,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,35,14472,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,35,257,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,35,75,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,35,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,35,242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,35,317,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,35,383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,35,663,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,35,1075,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,35,1215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,35,1722,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,35,2159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,35,1785,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,35,2480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,35,1524,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,35,439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,36,14816,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,36,249,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,36,100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,36,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,36,237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,36,311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,36,432,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,36,668,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,36,1142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,36,1226,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,36,1682,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,36,2257,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,36,1864,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,36,2555,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,36,1498,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,36,460,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,37,14959,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,37,250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,37,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,37,117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,37,215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,37,330,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,37,391,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,37,644,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,37,1060,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,37,1244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,37,1852,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,37,2249,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,37,1830,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,37,2656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,37,1615,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,37,424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,38,14775,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,38,268,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,38,86,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,38,155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,38,209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,38,292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,38,367,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,38,652,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,38,1068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,38,1359,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,38,1700,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,38,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,38,1847,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,38,2572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,38,1513,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,38,466,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,39,15062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,39,249,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,39,86,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,39,134,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,39,233,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,39,325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,39,377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,39,628,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,39,1064,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,39,1278,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,39,1774,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,39,2197,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,39,1951,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,39,2692,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,39,1594,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,39,480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,40,14870,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,40,247,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,40,102,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,40,157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,40,221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,40,282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,40,425,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,40,601,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,60-64,40,1104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,65-69,40,1254,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,70-74,40,1809,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,75-79,40,2282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,80-84,40,1817,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,85-89,40,2530,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,90-94,40,1575,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,95+,40,464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,41,15824,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,0-29,41,267,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,30-34,41,92,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,35-39,41,155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,40-44,41,221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,45-49,41,324,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,50-54,41,427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,55-59,41,651,e
